osmid,road type,length,geometry
576557559,unclassified,407.784,"MULTILINESTRING ((104.0956045 30.652917, 104.0957945 30.6531909, 104.0958127 30.6533706, 104.0957945 30.6531909, 104.0956045 30.652917), (104.0956045 30.652917, 104.0948095 30.6517713, 104.0956045 30.652917))"
576557562,unclassified,503.14199999999994,"MULTILINESTRING ((104.0970082 30.6522514, 104.0956045 30.652917, 104.0970082 30.6522514), (104.0972497 30.6521369, 104.0970082 30.6522514), (104.0970082 30.6522514, 104.0972497 30.6521369), (104.0972497 30.6521369, 104.0979077 30.6518249, 104.0972497 30.6521369))"
576557565,unclassified,293.666,"MULTILINESTRING ((104.0971122 30.6519146, 104.0972497 30.6521369, 104.0971122 30.6519146), (104.0971122 30.6519146, 104.0966107 30.6511036, 104.0965288 30.6509711, 104.0966107 30.6511036, 104.0971122 30.6519146))"
576557567,service,403.49,"LINESTRING (104.0957605 30.6513287, 104.0958415 30.6514586, 104.096347 30.6522687, 104.0971122 30.6519146, 104.096347 30.6522687, 104.0958415 30.6514586, 104.0957605 30.6513287)"
576557571,unclassified,253.568,"LINESTRING (104.0970082 30.6522514, 104.0976413 30.6532531, 104.0970082 30.6522514)"
576557574,unclassified,241.186,"LINESTRING (104.0949475 30.6544985, 104.0960727 30.6540094, 104.0949475 30.6544985)"
576557581,unclassified,477.02200000000005,"MULTILINESTRING ((104.0971713 30.6556492, 104.0972044 30.6557018, 104.0971713 30.6556492), (104.0971713 30.6556492, 104.0966382 30.6548012, 104.095507 30.6553579, 104.0966382 30.6548012, 104.0971713 30.6556492))"
576557583,unclassified,614.134,"LINESTRING (104.0976875 30.6554739, 104.0986903 30.6570476, 104.0989288 30.6570807, 104.0990519 30.6571998, 104.0991365 30.6573851, 104.0990749 30.6577822, 104.0991365 30.6573851, 104.0990519 30.6571998, 104.0989288 30.6570807, 104.0986903 30.6570476, 104.0976875 30.6554739)"
576557584,unclassified,803.582,"MULTILINESTRING ((104.0990749 30.6577822, 104.0985903 30.6577888, 104.0979452 30.6578302, 104.097743 30.6578733, 104.0972396 30.6581052, 104.097743 30.6578733, 104.0979452 30.6578302, 104.0985903 30.6577888, 104.0990749 30.6577822), (104.0990749 30.6577822, 104.0993023 30.6577776, 104.0994056 30.6578949, 104.0995089 30.6579078, 104.0999153 30.6577243, 104.1000634 30.6577987, 104.1003226 30.6577775, 104.1007252 30.6584659, 104.1003226 30.6577775, 104.1000634 30.6577987, 104.0999153 30.6577243, 104.0995089 30.6579078, 104.0994056 30.6578949, 104.0993023 30.6577776, 104.0990749 30.6577822))"
576557585,service,269.19399999999996,"MULTILINESTRING ((104.098618 30.658546, 104.0990459 30.6592451, 104.098618 30.658546), (104.098618 30.658546, 104.0983904 30.658174, 104.098618 30.658546))"
576557586,service,86.1,"LINESTRING (104.0982145 30.6587175, 104.098618 30.658546, 104.0982145 30.6587175)"
576557587,unclassified,1023.6279999999999,"LINESTRING (104.1010404 30.6551738, 104.0995237 30.6559216, 104.1003835 30.6573223, 104.1019259 30.656591, 104.1003835 30.6573223, 104.0995237 30.6559216, 104.1010404 30.6551738)"
576557588,unclassified,654.682,"MULTILINESTRING ((104.1034026 30.6566178, 104.103027 30.6559971), (104.103027 30.6559971, 104.1034026 30.6566178), (104.103027 30.6559971, 104.102103 30.6544703, 104.103027 30.6559971), (104.1034026 30.6566178, 104.1036832 30.6570815, 104.1034026 30.6566178))"
576557589,unclassified,988.076,"MULTILINESTRING ((104.104098 30.6562906, 104.1034026 30.6566178, 104.104098 30.6562906), (104.104098 30.6562906, 104.1049087 30.6559091), (104.1049087 30.6559091, 104.104098 30.6562906), (104.1058906 30.6554472, 104.1049087 30.6559091), (104.1049087 30.6559091, 104.1058906 30.6554472), (104.1070502 30.6549016, 104.1058906 30.6554472), (104.1058906 30.6554472, 104.1070502 30.6549016), (104.1070502 30.6549016, 104.1079339 30.6544858, 104.1070502 30.6549016))"
576557590,unclassified,339.16999999999996,"MULTILINESTRING ((104.1070502 30.6549016, 104.1073507 30.6554082, 104.1070502 30.6549016), (104.1070502 30.6549016, 104.1065202 30.6540609, 104.1070502 30.6549016))"
576557591,unclassified,442.69599999999997,"MULTILINESTRING ((104.1065202 30.6540609, 104.1053858 30.6546048, 104.1065202 30.6540609), (104.1065202 30.6540609, 104.1074002 30.6536253, 104.1065202 30.6540609))"
576557592,unclassified,865.8360000000001,"MULTILINESTRING ((104.105117 30.654179, 104.1046459 30.6534328), (104.1046459 30.6534328, 104.105117 30.654179), (104.1046459 30.6534328, 104.1040641 30.6525071, 104.1046459 30.6534328), (104.1053858 30.6546048, 104.105117 30.654179), (104.105117 30.654179, 104.1053858 30.6546048), (104.1053858 30.6546048, 104.1055211 30.6548305), (104.1055211 30.6548305, 104.1053858 30.6546048), (104.1058906 30.6554472, 104.1055211 30.6548305), (104.1055211 30.6548305, 104.1058906 30.6554472), (104.1058906 30.6554472, 104.1059209 30.6555763, 104.1061612 30.6559509, 104.1059209 30.6555763, 104.1058906 30.6554472))"
576557593,unclassified,1472.1460000000002,"MULTILINESTRING ((104.1034368 30.6550274, 104.1033002 30.6550964, 104.1032178 30.65511, 104.102747 30.6543434, 104.1046459 30.6534328, 104.102747 30.6543434, 104.1032178 30.65511, 104.1033002 30.6550964, 104.1034368 30.6550274), (104.105117 30.654179, 104.1034368 30.6550274), (104.1034368 30.6550274, 104.105117 30.654179), (104.105117 30.654179, 104.1064159 30.6534605, 104.1071051 30.6531495, 104.1064159 30.6534605, 104.105117 30.654179))"
576557594,unclassified,543.1179999999999,"MULTILINESTRING ((104.103727 30.6556697, 104.103027 30.6559971, 104.103727 30.6556697), (104.103727 30.6556697, 104.1038049 30.6556332), (104.1038049 30.6556332, 104.103727 30.6556697), (104.1038049 30.6556332, 104.1044342 30.6553388), (104.1044342 30.6553388, 104.1038049 30.6556332), (104.1044342 30.6553388, 104.1055211 30.6548305, 104.1044342 30.6553388))"
576557595,unclassified,155.256,"LINESTRING (104.103727 30.6556697, 104.104098 30.6562906, 104.103727 30.6556697)"
576557596,unclassified,152.018,"LINESTRING (104.1034368 30.6550274, 104.1038049 30.6556332, 104.1034368 30.6550274)"
576557597,unclassified,172.954,"LINESTRING (104.1044342 30.6553388, 104.1046679 30.6557165, 104.1047786 30.6556858, 104.1049087 30.6559091, 104.1047786 30.6556858, 104.1046679 30.6557165, 104.1044342 30.6553388)"
576557598,unclassified,128.304,"LINESTRING (104.1048888 30.6521149, 104.1052082 30.6526222, 104.1048888 30.6521149)"
576557600,residential,507.48,"MULTILINESTRING ((104.1020469 30.6520616, 104.1027026 30.6530765, 104.1020469 30.6520616), (104.1020469 30.6520616, 104.1014212 30.6510785, 104.1020469 30.6520616))"
576557603,unclassified,113.49,"LINESTRING (104.1016561 30.6529804, 104.1019363 30.6534302, 104.1016561 30.6529804)"
576557604,unclassified,442.5659999999999,"MULTILINESTRING ((104.1003992 30.6529328, 104.1006373 30.6533116), (104.1006373 30.6533116, 104.1003992 30.6529328), (104.1003992 30.6529328, 104.1002089 30.65263, 104.1007941 30.6523375, 104.1002089 30.65263, 104.1003992 30.6529328), (104.1006373 30.6533116, 104.1009889 30.6538676, 104.1006373 30.6533116))"
576557605,unclassified,245.286,"LINESTRING (104.1003992 30.6529328, 104.1006952 30.6527967, 104.1008099 30.6528035, 104.1009918 30.6530825, 104.1009523 30.6531607, 104.1006373 30.6533116, 104.1009523 30.6531607, 104.1009918 30.6530825, 104.1008099 30.6528035, 104.1006952 30.6527967, 104.1003992 30.6529328)"
576557607,unclassified,281.78,"LINESTRING (104.1039971 30.6508768, 104.105295 30.6502779, 104.1039971 30.6508768)"
576557606,unclassified,314.076,"MULTILINESTRING ((104.104131 30.6510875, 104.1048084 30.6521045, 104.104131 30.6510875), (104.104131 30.6510875, 104.1040639 30.6509844, 104.1039971 30.6508768, 104.1040639 30.6509844, 104.104131 30.6510875))"
576557608,unclassified,453.776,"LINESTRING (104.1020469 30.6520616, 104.104131 30.6510875, 104.1020469 30.6520616)"
576557609,unclassified,59.854,"LINESTRING (104.106847 30.6508479, 104.1069858 30.6510891, 104.106847 30.6508479)"
576557621,unclassified,168.096,"LINESTRING (104.106847 30.6508479, 104.1076247 30.6504962, 104.106847 30.6508479)"
132645639,tertiary_link,142.246,"LINESTRING (104.1109903 30.6515857, 104.1108858 30.6515412, 104.1102258 30.650508)"
576557623,unclassified,883.648,"MULTILINESTRING ((104.1080232 30.6527904, 104.1071407 30.6532068, 104.1080232 30.6527904), (104.1080232 30.6527904, 104.1084924 30.6525691), (104.1084924 30.6525691, 104.1080232 30.6527904), (104.1084924 30.6525691, 104.1093018 30.6521873, 104.1083123 30.6505413, 104.1093018 30.6521873, 104.1084924 30.6525691))"
576557625,unclassified,456.114,"MULTILINESTRING ((104.1090312 30.6541285, 104.1092812 30.6545099, 104.1090312 30.6541285), (104.1090312 30.6541285, 104.108644 30.6535377, 104.1083378 30.6533135, 104.1080232 30.6527904, 104.1083378 30.6533135, 104.108644 30.6535377, 104.1090312 30.6541285))"
576557627,unclassified,372.094,"LINESTRING (104.1084924 30.6525691, 104.1090413 30.6534928, 104.1090312 30.6541285, 104.1090413 30.6534928, 104.1084924 30.6525691)"
576557629,service,267.346,"MULTILINESTRING ((104.1083981 30.6544068, 104.1085149 30.654459, 104.1088511 30.6543264, 104.1085149 30.654459, 104.1083981 30.6544068), (104.1083981 30.6544068, 104.1080012 30.6537158, 104.1083981 30.6544068))"
576557630,unclassified,86.856,"LINESTRING (104.1079825 30.654564, 104.1083981 30.6544068, 104.1079825 30.654564)"
576557632,residential,716.4259999999999,"MULTILINESTRING ((104.1104644 30.65188, 104.1103607 30.6516553, 104.1102724 30.6513493, 104.1102561 30.6510542), (104.1102561 30.6510542, 104.1102724 30.6513493, 104.1103607 30.6516553, 104.1104644 30.65188), (104.1102561 30.6510542, 104.1102258 30.650508, 104.1102561 30.6510542), (104.1109981 30.6527537, 104.1105151 30.6519898, 104.1104644 30.65188), (104.1104644 30.65188, 104.1105151 30.6519898, 104.1109981 30.6527537), (104.1109981 30.6527537, 104.1110878 30.6528783), (104.1110878 30.6528783, 104.1109981 30.6527537), (104.1110878 30.6528783, 104.1114755 30.6534799, 104.1110878 30.6528783))"
576557636,unclassified,373.17600000000004,"LINESTRING (104.1102258 30.650508, 104.1096603 30.6505284, 104.1095555 30.6505759, 104.109572 30.6509934, 104.1096106 30.6511025, 104.1102561 30.6510542, 104.1096106 30.6511025, 104.109572 30.6509934, 104.1095555 30.6505759, 104.1096603 30.6505284, 104.1102258 30.650508)"
576557633,unclassified,110.28,"LINESTRING (104.1109981 30.6527537, 104.1115107 30.6525269, 104.1109981 30.6527537)"
132644393,primary,115.91000000000001,"LINESTRING (104.1115107 30.6525269, 104.1110308 30.6516485, 104.1109903 30.6515857)"
576557634,unclassified,295.724,"LINESTRING (104.1099526 30.6531617, 104.1099195 30.6533657, 104.1100518 30.6533515, 104.1110878 30.6528783, 104.1100518 30.6533515, 104.1099195 30.6533657, 104.1099526 30.6531617)"
576557635,unclassified,201.576,"MULTILINESTRING ((104.1104644 30.65188, 104.1100574 30.6519898, 104.1104644 30.65188), (104.1104644 30.65188, 104.1110308 30.6516485, 104.1104644 30.65188))"
576557637,unclassified,573.462,"MULTILINESTRING ((104.1092187 30.6556514, 104.1082668 30.6556556, 104.1092187 30.6556514), (104.1092187 30.6556514, 104.1098347 30.6556487, 104.1098208 30.6546269, 104.1096741 30.6544616, 104.1098208 30.6546269, 104.1098347 30.6556487, 104.1092187 30.6556514))"
576557638,unclassified,191.58,"LINESTRING (104.1092187 30.6556514, 104.1092306 30.6565128, 104.1092187 30.6556514)"
576557639,unclassified,267.132,"LINESTRING (104.1082284 30.6575421, 104.1089564 30.6575353, 104.1089564 30.6581102, 104.1089564 30.6575353, 104.1082284 30.6575421)"
576557640,unclassified,910.7559999999999,"MULTILINESTRING ((104.1073299 30.658912, 104.1070227 30.6592633, 104.106972 30.6595954, 104.1070227 30.6592633, 104.1073299 30.658912), (104.1073299 30.658912, 104.1073589 30.6588789, 104.1073642 30.6579317), (104.1073642 30.6579317, 104.1073589 30.6588789, 104.1073299 30.658912), (104.1073642 30.6579317, 104.1073746 30.6560553, 104.1071241 30.6556538, 104.1073746 30.6560553, 104.1073642 30.6579317))"
576557641,unclassified,321.594,"LINESTRING (104.1073299 30.658912, 104.1078804 30.658909, 104.107886 30.6579365, 104.1078804 30.658909, 104.1073299 30.658912)"
576557642,unclassified,166.17000000000002,"MULTILINESTRING ((104.107886 30.6579365, 104.108229 30.6579804, 104.107886 30.6579365), (104.107886 30.6579365, 104.1073642 30.6579317, 104.107886 30.6579365))"
576557643,unclassified,208.24599999999998,"LINESTRING (104.1047604 30.6596924, 104.1048363 30.6600769, 104.1048479 30.6606232, 104.1048363 30.6600769, 104.1047604 30.6596924)"
576557644,unclassified,231.16400000000002,"LINESTRING (104.1043382 30.6612014, 104.1048617 30.6612094, 104.1048757 30.6607273, 104.1048479 30.6606232, 104.1048757 30.6607273, 104.1048617 30.6612094, 104.1043382 30.6612014)"
576557645,service,145.382,"LINESTRING (104.1056229 30.659944, 104.1056378 30.6605976, 104.1056229 30.659944)"
576557646,unclassified,388.29,"LINESTRING (104.1053356 30.6641657, 104.105391 30.6647005, 104.1059256 30.6658187, 104.105391 30.6647005, 104.1053356 30.6641657)"
576557651,unclassified,642.074,"MULTILINESTRING ((104.1021763 30.6661941, 104.101802 30.6670393, 104.1021763 30.6661941), (104.1021763 30.6661941, 104.1024294 30.6657459, 104.1025448 30.6654482, 104.1025364 30.6642776, 104.1025448 30.6654482, 104.1024294 30.6657459, 104.1021763 30.6661941))"
576557652,unclassified,497.37199999999996,"MULTILINESTRING ((104.1021763 30.6661941, 104.1004776 30.6661965, 104.1021763 30.6661941), (104.1021763 30.6661941, 104.1025945 30.6661911, 104.1026933 30.6662054, 104.1030444 30.666337, 104.1026933 30.6662054, 104.1025945 30.6661911, 104.1021763 30.6661941))"
576557653,unclassified,443.136,"MULTILINESTRING ((104.1004776 30.6661965, 104.1003236 30.6665862, 104.1004776 30.6661965), (104.1004776 30.6661965, 104.1005037 30.6653561, 104.0996864 30.6651241, 104.1005037 30.6653561, 104.1004776 30.6661965))"
576557658,service,275.068,"LINESTRING (104.1071588 30.6686359, 104.1074471 30.6679271, 104.1079777 30.668094, 104.1074471 30.6679271, 104.1071588 30.6686359)"
576557660,service,224.522,"LINESTRING (104.1094512 30.667273, 104.1091975 30.6678517, 104.1096246 30.6679859, 104.1091975 30.6678517, 104.1094512 30.667273)"
576557662,tertiary,656.652,"LINESTRING (104.1126304 30.6733993, 104.1132463 30.6718223, 104.1137422 30.6706058, 104.1132463 30.6718223, 104.1126304 30.6733993)"
576557665,unclassified,170.22199999999998,"LINESTRING (104.1148763 30.6716227, 104.1153463 30.6713585, 104.1154702 30.6712737, 104.1155317 30.6711373, 104.1154702 30.6712737, 104.1153463 30.6713585, 104.1148763 30.6716227)"
576557669,residential,179.32,"LINESTRING (104.1138134 30.6745973, 104.1141514 30.6738452, 104.1138134 30.6745973)"
576557674,service,325.726,"LINESTRING (104.1111299 30.6767932, 104.1110193 30.6771097, 104.1110987 30.6772824, 104.1116357 30.677427, 104.1117151 30.6773708, 104.111863 30.6770169, 104.1117151 30.6773708, 104.1116357 30.677427, 104.1110987 30.6772824, 104.1110193 30.6771097, 104.1111299 30.6767932)"
576557676,service,954.9680000000001,"LINESTRING (104.1115087 30.6793299, 104.1123362 30.6772543, 104.112962 30.6770695, 104.1126351 30.6763787, 104.1130881 30.676214, 104.1133216 30.6765152, 104.1130881 30.676214, 104.1126351 30.6763787, 104.112962 30.6770695, 104.1123362 30.6772543, 104.1115087 30.6793299)"
576557677,residential,117.54,"LINESTRING (104.1109248 30.6767306, 104.111108 30.6762261, 104.1109248 30.6767306)"
576557680,unclassified,451.15,"LINESTRING (104.1183907 30.6755163, 104.1192446 30.675159, 104.1198646 30.6740707, 104.1192446 30.675159, 104.1183907 30.6755163)"
697904150,residential,441.23,"MULTILINESTRING ((104.1233257 30.6810694, 104.1221522 30.6807466), (104.1221522 30.6807466, 104.1233257 30.6810694), (104.1221522 30.6807466, 104.122065 30.6807198, 104.1221522 30.6807466), (104.1233257 30.6810694, 104.1233736 30.6810796, 104.1234752 30.681111, 104.1242649 30.6813163, 104.1234752 30.681111, 104.1233736 30.6810796, 104.1233257 30.6810694))"
576557684,residential,764.0799999999999,"MULTILINESTRING ((104.1233257 30.6810694, 104.1227036 30.6826595, 104.1233257 30.6810694), (104.1233257 30.6810694, 104.1239371 30.6793918, 104.1233257 30.6810694))"
824607516,residential,454.558,"MULTILINESTRING ((104.1242649 30.6813163, 104.1255479 30.6817859, 104.1242649 30.6813163), (104.1242649 30.6813163, 104.1234752 30.681111, 104.1233736 30.6810796, 104.1233257 30.6810694, 104.1233736 30.6810796, 104.1234752 30.681111, 104.1242649 30.6813163))"
824607517,residential,187.87400000000002,"LINESTRING (104.1233257 30.6810694, 104.1233736 30.6810796, 104.1234752 30.681111, 104.1242649 30.6813163, 104.1234752 30.681111, 104.1233736 30.6810796, 104.1233257 30.6810694)"
824607518,tertiary,262.248,"LINESTRING (104.1239371 30.6793918, 104.1240923 30.6794358, 104.1252344 30.6797735, 104.1240923 30.6794358, 104.1239371 30.6793918)"
824607519,tertiary,262.248,"LINESTRING (104.1239371 30.6793918, 104.1240923 30.6794358, 104.1252344 30.6797735, 104.1240923 30.6794358, 104.1239371 30.6793918)"
697904153,residential,1257.278,"MULTILINESTRING ((104.1252344 30.6797735, 104.1242649 30.6813163, 104.1252344 30.6797735), (104.1264926 30.6778928, 104.1252344 30.6797735), (104.1252344 30.6797735, 104.1264926 30.6778928), (104.1264926 30.6778928, 104.1282842 30.6773902), (104.1282842 30.6773902, 104.1264926 30.6778928), (104.1282842 30.6773902, 104.1283994 30.6773442, 104.1282842 30.6773902))"
920032539,primary,82.141,"LINESTRING (104.1302592 30.6784681, 104.1298689 30.678789, 104.129632 30.6789727)"
576557689,service,666.9839999999999,"LINESTRING (104.1298689 30.678789, 104.13142 30.6804137, 104.1313869 30.6805797, 104.1308795 30.6811631, 104.1313869 30.6805797, 104.13142 30.6804137, 104.1298689 30.678789)"
576573422,residential,216.434,"LINESTRING (104.087185 30.6506396, 104.0881808 30.6501778, 104.087185 30.6506396)"
856402225,residential,153.176,"LINESTRING (104.0856592 30.6517436, 104.0862381 30.6512678, 104.0856592 30.6517436)"
576573426,residential,736.95,"MULTILINESTRING ((104.0871269 30.6524446, 104.0870493 30.6522117, 104.086811 30.6517958, 104.0867564 30.6517295), (104.0867564 30.6517295, 104.086811 30.6517958, 104.0870493 30.6522117, 104.0871269 30.6524446), (104.0867564 30.6517295, 104.0864203 30.6513037, 104.0863642 30.6512441, 104.0863162 30.6512479, 104.0862381 30.6512678, 104.0863162 30.6512479, 104.0863642 30.6512441, 104.0864203 30.6513037, 104.0867564 30.6517295), (104.0871269 30.6524446, 104.0874306 30.6531021, 104.0876147 30.6531841, 104.0879048 30.6530703, 104.087989 30.6531899, 104.0885307 30.652951, 104.087989 30.6531899, 104.0879048 30.6530703, 104.0876147 30.6531841, 104.0874306 30.6531021, 104.0871269 30.6524446))"
856402226,residential,236.102,"LINESTRING (104.0855375 30.6504084, 104.0858376 30.6508724, 104.0859288 30.6509986, 104.0859752 30.6510263, 104.0860378 30.6510739, 104.0861165 30.6511755, 104.0862381 30.6512678, 104.0861165 30.6511755, 104.0860378 30.6510739, 104.0859752 30.6510263, 104.0859288 30.6509986, 104.0858376 30.6508724, 104.0855375 30.6504084)"
576573429,residential,516.738,"LINESTRING (104.0885307 30.652951, 104.089356 30.6525296, 104.0909637 30.6519543, 104.089356 30.6525296, 104.0885307 30.652951)"
927741737,residential,289.25,"LINESTRING (104.0909637 30.6519543, 104.0916564 30.6531104, 104.0909637 30.6519543)"
576573433,service,386.904,"LINESTRING (104.0903707 30.6509919, 104.0921714 30.6502001, 104.0903707 30.6509919)"
576573435,service,409.65799999999996,"MULTILINESTRING ((104.0873359 30.6544606, 104.0874379 30.6546142, 104.0881986 30.6542764, 104.0884069 30.6546175, 104.0881986 30.6542764, 104.0874379 30.6546142, 104.0873359 30.6544606), (104.0873359 30.6544606, 104.0872395 30.6543155, 104.087132 30.6542906, 104.0868161 30.6543602, 104.087132 30.6542906, 104.0872395 30.6543155, 104.0873359 30.6544606))"
576573437,service,449.216,"LINESTRING (104.0873359 30.6544606, 104.0880539 30.6541128, 104.0883515 30.6540381, 104.0885706 30.653967, 104.0886533 30.6538105, 104.0887194 30.6536078, 104.0884507 30.6532095, 104.0887194 30.6536078, 104.0886533 30.6538105, 104.0885706 30.653967, 104.0883515 30.6540381, 104.0880539 30.6541128, 104.0873359 30.6544606)"
576573439,service,119.084,"LINESTRING (104.0865657 30.6545502, 104.0865781 30.6546249, 104.0866607 30.6547956, 104.0867765 30.6548205, 104.0869638 30.6547591, 104.0867765 30.6548205, 104.0866607 30.6547956, 104.0865781 30.6546249, 104.0865657 30.6545502)"
1200158962,service,35.872,"LINESTRING (104.0830866 30.652953, 104.0832563 30.6528844, 104.0830866 30.652953)"
576634293,unclassified,144.844,"LINESTRING (104.0835182 30.6532943, 104.0842016 30.653014, 104.0835182 30.6532943)"
576634294,living_street,361.00800000000004,"MULTILINESTRING ((104.0834809 30.6545032, 104.0835364 30.6545168, 104.0836152 30.6545104, 104.0841251 30.6542775, 104.0836152 30.6545104, 104.0835364 30.6545168, 104.0834809 30.6545032), (104.0834809 30.6545032, 104.0834471 30.6544791, 104.0832747 30.6541524, 104.0832828 30.6541169, 104.0832997 30.6540836, 104.083329 30.6540532, 104.0838454 30.6538229, 104.083329 30.6540532, 104.0832997 30.6540836, 104.0832828 30.6541169, 104.0832747 30.6541524, 104.0834471 30.6544791, 104.0834809 30.6545032))"
576634299,unclassified,144.536,"LINESTRING (104.084732 30.6552641, 104.0854198 30.6549952, 104.084732 30.6552641)"
576634301,residential,219.92,"LINESTRING (104.0836482 30.6556164, 104.0846698 30.655163, 104.0836482 30.6556164)"
576634305,living_street,436.34999999999997,"LINESTRING (104.0821252 30.6553286, 104.0824803 30.655889, 104.0826866 30.6562071, 104.0829133 30.6564959, 104.0832528 30.6570327, 104.0829133 30.6564959, 104.0826866 30.6562071, 104.0824803 30.655889, 104.0821252 30.6553286)"
576634311,service,317.31600000000003,"MULTILINESTRING ((104.0773881 30.6551424, 104.076723 30.655455, 104.0764131 30.6556006, 104.076723 30.655455, 104.0773881 30.6551424), (104.0773881 30.6551424, 104.0775926 30.6550461, 104.0777391 30.6552855, 104.0775926 30.6550461, 104.0773881 30.6551424))"
837186681,service,562.886,"LINESTRING (104.0787197 30.6591263, 104.0782312 30.6583932, 104.0780849 30.6581737, 104.0775488 30.6574144, 104.0774579 30.6572828, 104.0773625 30.6571379, 104.0773385 30.657104, 104.0772993 30.6570711, 104.0772815 30.6570563, 104.0772699 30.6570375, 104.0772658 30.6570164, 104.0772694 30.6569954, 104.0772806 30.6569763, 104.0772981 30.6569612, 104.0773218 30.6569511, 104.077348 30.6569483, 104.0773739 30.6569532, 104.0773963 30.6569652, 104.0774129 30.656983, 104.0774216 30.6570045, 104.0774318 30.6570782, 104.0788072 30.6590862)"
576634317,service,324.404,"LINESTRING (104.0760735 30.6581336, 104.0775488 30.6574144, 104.0760735 30.6581336)"
576634321,unclassified,387.08,"LINESTRING (104.0742801 30.6555953, 104.0751101 30.6567817, 104.0753276 30.6570844, 104.0751101 30.6567817, 104.0742801 30.6555953)"
576634323,unclassified,519.958,"MULTILINESTRING ((104.073 30.6585429, 104.0732396 30.6588757), (104.0732396 30.6588757, 104.073 30.6585429), (104.073 30.6585429, 104.0726445 30.6580661, 104.0723896 30.6577214, 104.0726445 30.6580661, 104.073 30.6585429), (104.0732396 30.6588757, 104.0732982 30.658955), (104.0732982 30.658955, 104.0732396 30.6588757), (104.0736308 30.6594044, 104.0732982 30.658955), (104.0732982 30.658955, 104.0736308 30.6594044), (104.0736308 30.6594044, 104.0738408 30.6596982, 104.0736308 30.6594044))"
576634329,unclassified,284.308,"MULTILINESTRING ((104.0732594 30.6600391, 104.0731976 30.6600753, 104.0725929 30.6603917, 104.0731976 30.6600753, 104.0732594 30.6600391), (104.0732594 30.6600391, 104.0738408 30.6596982, 104.0732594 30.6600391))"
576634331,unclassified,126.516,"LINESTRING (104.0736308 30.6594044, 104.0741945 30.6591069, 104.0736308 30.6594044)"
576634332,unclassified,459.052,"MULTILINESTRING ((104.0741945 30.6591069, 104.0739867 30.6587569, 104.073583 30.6582188), (104.073583 30.6582188, 104.0739867 30.6587569, 104.0741945 30.6591069), (104.073583 30.6582188, 104.0735325 30.6581832, 104.0732192 30.6577738, 104.0735325 30.6581832, 104.073583 30.6582188), (104.0741945 30.6591069, 104.074334 30.6593022, 104.0744909 30.6595188, 104.074334 30.6593022, 104.0741945 30.6591069))"
576634333,unclassified,132.794,"LINESTRING (104.073 30.6585429, 104.073583 30.6582188, 104.073 30.6585429)"
576634335,service,101.044,"LINESTRING (104.0743862 30.6604511, 104.0748488 30.6602318, 104.0743862 30.6604511)"
925480280,service,118.608,"LINESTRING (104.0764611 30.6595528, 104.0766051 30.6597943, 104.076679 30.659915, 104.0767439 30.6600274, 104.076679 30.659915, 104.0766051 30.6597943, 104.0764611 30.6595528)"
925480281,service,118.608,"LINESTRING (104.0764611 30.6595528, 104.0766051 30.6597943, 104.076679 30.659915, 104.0767439 30.6600274, 104.076679 30.659915, 104.0766051 30.6597943, 104.0764611 30.6595528)"
576634337,service,118.608,"LINESTRING (104.0764611 30.6595528, 104.0766051 30.6597943, 104.076679 30.659915, 104.0767439 30.6600274, 104.076679 30.659915, 104.0766051 30.6597943, 104.0764611 30.6595528)"
576634339,unclassified,243.274,"LINESTRING (104.0753524 30.6592683, 104.0764566 30.6587257, 104.0753524 30.6592683)"
576634341,unclassified,312.97,"MULTILINESTRING ((104.071214 30.6605612, 104.0713979 30.6605632, 104.0714362 30.6605522), (104.0714362 30.6605522, 104.0713979 30.6605632, 104.071214 30.6605612), (104.071214 30.6605612, 104.0708974 30.6605578, 104.071214 30.6605612), (104.0714362 30.6605522, 104.07155 30.6605196, 104.0717963 30.6604049), (104.0717963 30.6604049, 104.07155 30.6605196, 104.0714362 30.6605522), (104.0717963 30.6604049, 104.0724075 30.6601202, 104.0717963 30.6604049))"
609065266,residential,29.514,"LINESTRING (104.0720471 30.6595926, 104.0721253 30.659707, 104.0720471 30.6595926)"
576634342,unclassified,293.158,"MULTILINESTRING ((104.072597 30.6592995, 104.0720471 30.6595926, 104.072597 30.6592995), (104.072597 30.6592995, 104.07311 30.6590235, 104.0730678 30.6589658, 104.0732396 30.6588757, 104.0730678 30.6589658, 104.07311 30.6590235, 104.072597 30.6592995))"
576634346,service,217.938,"LINESTRING (104.07079 30.6596861, 104.0717593 30.6591712, 104.07079 30.6596861)"
576634343,service,223.574,"LINESTRING (104.0717593 30.6591712, 104.0721495 30.6589691, 104.0722163 30.6590215, 104.0723492 30.6589562, 104.072597 30.6592995, 104.0723492 30.6589562, 104.0722163 30.6590215, 104.0721495 30.6589691, 104.0717593 30.6591712)"
576634347,unclassified,158.962,"LINESTRING (104.070218 30.6601611, 104.0704649 30.6605167, 104.0704774 30.6608171, 104.0704649 30.6605167, 104.070218 30.6601611)"
